resource_id,project_id,employee_name,employee_id,role,department,hourly_rate,hours_allocated,hours_worked,start_date,end_date,status,created_date,updated_date
RES62329,PRJ1231,อรุณ รักงาน,EMP7181,Worker,ควบคุมคุณภาพ,771,1043,1501,2023-01-03,2024-02-06,Active,2022-11-04,2025-07-16 10:24:43
RES84064,PRJ1231,พรรณี ชาญยุทธ,EMP9487,Quality Control,ก่อสร้าง,1542,1557,1622,2023-01-03,2024-02-06,Completed,2022-11-04,2025-07-16 10:24:43
RES12149,PRJ1231,วิไล แสงทอง,EMP6495,Foreman,การเงิน,1642,1456,974,2023-01-03,2024-02-06,Active,2022-11-04,2025-07-16 10:24:43
RES72485,PRJ1231,สุดา รักงาน,EMP7231,Foreman,ควบคุมคุณภาพ,1319,452,770,2023-01-03,2024-02-06,Completed,2022-11-04,2025-07-16 10:24:43
RES30819,PRJ1231,ปรีดา สมบูรณ์,EMP5983,Quality Control,ก่อสร้าง,1654,1129,212,2023-01-03,2024-02-06,On Leave,2022-11-04,2025-07-16 10:24:43
RES45452,PRJ1231,สุธิดา เก่งกาจ,EMP4152,Supervisor,ความปลอดภัย,1546,1466,614,2023-01-03,2024-02-06,Completed,2022-11-04,2025-07-16 10:24:43
RES62134,PRJ1231,วิชาญ เจริญ,EMP6790,Site Engineer,ความปลอดภัย,1002,1387,1592,2023-01-03,2024-02-06,On Leave,2022-11-04,2025-07-16 10:24:43
RES21394,PRJ1231,ชูใจ เจริญ,EMP7200,Quality Control,ก่อสร้าง,941,1188,1766,2023-01-03,2024-02-06,On Leave,2022-11-04,2025-07-16 10:24:43
RES78151,PRJ1231,วิไล ทรงธรรม,EMP3775,Worker,ความปลอดภัย,940,1397,621,2023-01-03,2024-02-06,Active,2022-11-04,2025-07-16 10:24:43
RES42218,PRJ1231,นงลักษณ์ ใสใจ,EMP2366,Quality Control,การเงิน,1694,1014,1738,2023-01-03,2024-02-06,Active,2022-11-04,2025-07-16 10:24:43
RES97453,PRJ1231,พรรณี ขยัน,EMP1770,Supervisor,ควบคุมคุณภาพ,620,367,1215,2023-01-03,2024-02-06,Active,2022-11-04,2025-07-16 10:24:43
RES13625,PRJ1231,วิชาญ รักงาน,EMP4123,Worker,บำรุงรักษา,1265,1021,1299,2023-01-03,2024-02-06,Active,2022-11-04,2025-07-16 10:24:43
RES27723,PRJ1231,มานี ทรงธรรม,EMP9090,Supervisor,บริหาร,1797,346,1689,2023-01-03,2024-02-06,On Leave,2022-11-04,2025-07-16 10:24:43
RES30676,PRJ1231,สุดา มั่งคั่ง,EMP2257,Quality Control,ควบคุมคุณภาพ,1945,356,1126,2023-01-03,2024-02-06,Completed,2022-11-04,2025-07-16 10:24:43
RES14073,PRJ1231,สมชาย มีสุข,EMP4939,Site Engineer,การเงิน,519,471,542,2023-01-03,2024-02-06,Active,2022-11-04,2025-07-16 10:24:43
RES41767,PRJ1231,กิตติ ชาญยุทธ,EMP2090,Worker,บริหาร,549,1375,1233,2023-01-03,2024-02-06,Active,2022-11-04,2025-07-16 10:24:43
RES32015,PRJ1231,ปรีดา เจริญ,EMP4007,Supervisor,วิศวกรรม,312,1284,1318,2023-01-03,2024-02-06,Completed,2022-11-04,2025-07-16 10:24:43
RES14582,PRJ6582,วิชาญ เก่งกาจ,EMP6696,Project Manager,ควบคุมคุณภาพ,533,360,1458,2024-09-07,2026-03-02,Completed,2024-08-03,2025-07-16 10:24:43
RES93309,PRJ6582,ธนากร รักงาน,EMP1225,Project Manager,บริหาร,1145,1573,315,2024-09-07,2026-03-02,On Leave,2024-08-03,2025-07-16 10:24:43
RES93735,PRJ6582,นิรัชต์ สุกใส,EMP7163,Architect,ควบคุมคุณภาพ,1341,516,702,2024-09-07,2026-03-02,Completed,2024-08-03,2025-07-16 10:24:43
RES41255,PRJ6582,ชาคริต ชาญยุทธ,EMP9360,Safety Officer,วิศวกรรม,1234,923,248,2024-09-07,2026-03-02,Completed,2024-08-03,2025-07-16 10:24:43
RES74593,PRJ6582,พรรณี ขันที,EMP2888,Site Engineer,บำรุงรักษา,733,1442,219,2024-09-07,2026-03-02,On Leave,2024-08-03,2025-07-16 10:24:43
RES82410,PRJ6582,สุธิดา มั่งคั่ง,EMP3185,Safety Officer,ก่อสร้าง,1563,1251,481,2024-09-07,2026-03-02,Active,2024-08-03,2025-07-16 10:24:43
RES43359,PRJ6582,สมหญิง เจริญ,EMP4889,Project Manager,ควบคุมคุณภาพ,1878,739,1384,2024-09-07,2026-03-02,On Leave,2024-08-03,2025-07-16 10:24:43
RES94084,PRJ6582,วิชาญ เก่งกาจ,EMP4357,Foreman,วิศวกรรม,1313,939,1464,2024-09-07,2026-03-02,On Leave,2024-08-03,2025-07-16 10:24:43
RES13277,PRJ6582,อรพิน ไว้ใจ,EMP4517,Foreman,ความปลอดภัย,175,1589,255,2024-09-07,2026-03-02,On Leave,2024-08-03,2025-07-16 10:24:43
RES28197,PRJ6582,อรพิน เก่งกาจ,EMP8387,Quality Control,ก่อสร้าง,628,899,402,2024-09-07,2026-03-02,On Leave,2024-08-03,2025-07-16 10:24:43
RES15627,PRJ6582,สุดา สุขสม,EMP4608,Site Engineer,วิศวกรรม,1929,1054,1057,2024-09-07,2026-03-02,On Leave,2024-08-03,2025-07-16 10:24:43
RES48028,PRJ6582,สุดา ชื่นชม,EMP4524,Foreman,จัดซื้อ,859,1171,1491,2024-09-07,2026-03-02,Active,2024-08-03,2025-07-16 10:24:43
RES20936,PRJ6582,กิตติ สุกใส,EMP9282,Site Engineer,วิศวกรรม,357,1046,1059,2024-09-07,2026-03-02,On Leave,2024-08-03,2025-07-16 10:24:43
RES63927,PRJ6582,ปิยะ ไว้ใจ,EMP1115,Foreman,การเงิน,1249,356,782,2024-09-07,2026-03-02,Active,2024-08-03,2025-07-16 10:24:43
RES62032,PRJ6582,ชาคริต เก่งกาจ,EMP8082,Safety Officer,ควบคุมคุณภาพ,1188,192,449,2024-09-07,2026-03-02,Active,2024-08-03,2025-07-16 10:24:43
RES90581,PRJ6582,สมศักดิ์ เด่น,EMP2370,Safety Officer,การเงิน,233,587,1412,2024-09-07,2026-03-02,Active,2024-08-03,2025-07-16 10:24:43
RES98304,PRJ6582,สมชาย ใสใจ,EMP4233,Site Engineer,ความปลอดภัย,729,312,224,2024-09-07,2026-03-02,On Leave,2024-08-03,2025-07-16 10:24:43
RES13600,PRJ6582,สุธิดา แสงทอง,EMP6238,Project Manager,ความปลอดภัย,851,1187,755,2024-09-07,2026-03-02,Active,2024-08-03,2025-07-16 10:24:43
RES48169,PRJ6582,อรุณ ทรงธรรม,EMP8316,Project Manager,ควบคุมคุณภาพ,1271,1176,1132,2024-09-07,2026-03-02,Completed,2024-08-03,2025-07-16 10:24:43
RES69255,PRJ6582,นงลักษณ์ ทรงธรรม,EMP1811,Project Manager,ควบคุมคุณภาพ,1043,208,1432,2024-09-07,2026-03-02,Completed,2024-08-03,2025-07-16 10:24:43
RES45730,PRJ6582,พรรณี เจริญ,EMP6566,Supervisor,การเงิน,954,831,1570,2024-09-07,2026-03-02,Active,2024-08-03,2025-07-16 10:24:43
RES75214,PRJ6582,สุดา สุกใส,EMP3736,Safety Officer,บำรุงรักษา,322,656,1584,2024-09-07,2026-03-02,Active,2024-08-03,2025-07-16 10:24:43
RES34562,PRJ6582,สมศักดิ์ มั่งคั่ง,EMP2930,Supervisor,ก่อสร้าง,1273,182,839,2024-09-07,2026-03-02,Active,2024-08-03,2025-07-16 10:24:43
RES30663,PRJ7818,นิรัชต์ ชาญยุทธ,EMP5188,Project Manager,จัดซื้อ,1688,560,885,2023-05-24,2023-12-21,On Leave,2023-03-15,2025-07-16 10:24:43
RES19567,PRJ7818,นงลักษณ์ ไว้ใจ,EMP1647,Architect,บริหาร,213,526,720,2023-05-24,2023-12-21,Active,2023-03-15,2025-07-16 10:24:43
RES51261,PRJ7818,นิรัชต์ สุขสม,EMP8685,Worker,บำรุงรักษา,971,319,1572,2023-05-24,2023-12-21,Active,2023-03-15,2025-07-16 10:24:43
RES16425,PRJ7818,กิตติ ขยัน,EMP9859,Architect,บำรุงรักษา,1093,1320,992,2023-05-24,2023-12-21,On Leave,2023-03-15,2025-07-16 10:24:43
RES63154,PRJ7818,มานี สุขสม,EMP3679,Worker,บริหาร,1288,1077,1611,2023-05-24,2023-12-21,On Leave,2023-03-15,2025-07-16 10:24:43
RES13308,PRJ7818,พรรณี เด่น,EMP9896,Site Engineer,ควบคุมคุณภาพ,1387,1270,1446,2023-05-24,2023-12-21,On Leave,2023-03-15,2025-07-16 10:24:43
RES85700,PRJ7818,สมหญิง ใจดี,EMP2635,Worker,การเงิน,396,1590,933,2023-05-24,2023-12-21,Completed,2023-03-15,2025-07-16 10:24:43
RES62706,PRJ7818,สุธิดา สุกใส,EMP7817,Site Engineer,การเงิน,1779,424,648,2023-05-24,2023-12-21,On Leave,2023-03-15,2025-07-16 10:24:43
RES13799,PRJ7818,วิชาญ ทรงธรรม,EMP1639,Foreman,วิศวกรรม,967,1081,964,2023-05-24,2023-12-21,Completed,2023-03-15,2025-07-16 10:24:43
RES19843,PRJ7818,ปรีดา สุกใส,EMP1657,Foreman,ก่อสร้าง,828,1522,521,2023-05-24,2023-12-21,On Leave,2023-03-15,2025-07-16 10:24:43
RES55876,PRJ2330,วิภา เด่น,EMP8407,Foreman,บำรุงรักษา,665,1102,1445,2023-03-09,2024-03-03,Active,2022-12-24,2025-07-16 10:24:43
RES34850,PRJ2330,ปิยะ เจริญ,EMP6788,Foreman,ความปลอดภัย,810,1233,1255,2023-03-09,2024-03-03,On Leave,2022-12-24,2025-07-16 10:24:43
RES40896,PRJ2330,อรพิน ชื่นชม,EMP9173,Foreman,บำรุงรักษา,1121,511,1368,2023-03-09,2024-03-03,On Leave,2022-12-24,2025-07-16 10:24:43
RES34926,PRJ2330,มานี แสงทอง,EMP8743,Project Manager,ก่อสร้าง,1944,1593,622,2023-03-09,2024-03-03,Active,2022-12-24,2025-07-16 10:24:43
RES90269,PRJ2330,วิภา มั่นใจ,EMP9241,Quality Control,จัดซื้อ,1981,560,1562,2023-03-09,2024-03-03,On Leave,2022-12-24,2025-07-16 10:24:43
RES79272,PRJ2330,พรรณี รักงาน,EMP5688,Worker,ความปลอดภัย,1788,437,1487,2023-03-09,2024-03-03,Completed,2022-12-24,2025-07-16 10:24:43
RES86747,PRJ2330,ชูใจ สมบูรณ์,EMP6228,Quality Control,การเงิน,658,428,1554,2023-03-09,2024-03-03,Active,2022-12-24,2025-07-16 10:24:43
RES20150,PRJ2330,ชูใจ ประสิทธิ์,EMP7820,Safety Officer,จัดซื้อ,1384,500,1715,2023-03-09,2024-03-03,Active,2022-12-24,2025-07-16 10:24:43
RES53711,PRJ2166,วิภา สมบูรณ์,EMP6107,Project Manager,จัดซื้อ,659,1451,423,2023-08-03,2025-02-07,Active,2023-05-15,2025-07-16 10:24:43
RES23678,PRJ2166,อรุณ ขันที,EMP4185,Supervisor,ความปลอดภัย,1895,281,338,2023-08-03,2025-02-07,Completed,2023-05-15,2025-07-16 10:24:43
RES27457,PRJ2166,นิรัชต์ ใสใจ,EMP7526,Supervisor,ความปลอดภัย,1565,1571,803,2023-08-03,2025-02-07,Active,2023-05-15,2025-07-16 10:24:43
RES64473,PRJ2166,มานี รักงาน,EMP3807,Quality Control,ก่อสร้าง,1939,604,499,2023-08-03,2025-02-07,Completed,2023-05-15,2025-07-16 10:24:43
RES14214,PRJ2166,พรรณี ขยัน,EMP5363,Architect,การเงิน,1090,400,1615,2023-08-03,2025-02-07,On Leave,2023-05-15,2025-07-16 10:24:43
RES36658,PRJ2166,ชาคริต เด่น,EMP3413,Site Engineer,วิศวกรรม,777,375,1056,2023-08-03,2025-02-07,Completed,2023-05-15,2025-07-16 10:24:43
RES85479,PRJ2166,ชาคริต เด่น,EMP6446,Safety Officer,ความปลอดภัย,693,501,1667,2023-08-03,2025-02-07,Active,2023-05-15,2025-07-16 10:24:43
RES82641,PRJ2166,ชูใจ เด่น,EMP3943,Worker,จัดซื้อ,1443,646,1135,2023-08-03,2025-02-07,Active,2023-05-15,2025-07-16 10:24:43
RES58114,PRJ2166,นิรัชต์ เก่งกาจ,EMP2822,Site Engineer,จัดซื้อ,1991,719,1640,2023-08-03,2025-02-07,Completed,2023-05-15,2025-07-16 10:24:43
RES90013,PRJ2166,สุดา ขยัน,EMP7347,Worker,ก่อสร้าง,1464,1361,1321,2023-08-03,2025-02-07,On Leave,2023-05-15,2025-07-16 10:24:43
RES32744,PRJ2166,ชาคริต สุกใส,EMP4347,Architect,ควบคุมคุณภาพ,1055,1494,1373,2023-08-03,2025-02-07,On Leave,2023-05-15,2025-07-16 10:24:43
RES74991,PRJ2166,อรพิน มั่นใจ,EMP2937,Architect,ควบคุมคุณภาพ,1231,164,225,2023-08-03,2025-02-07,Completed,2023-05-15,2025-07-16 10:24:43
RES25627,PRJ2166,ชาคริต ใสใจ,EMP2233,Supervisor,ความปลอดภัย,797,1143,1264,2023-08-03,2025-02-07,Active,2023-05-15,2025-07-16 10:24:43
RES40750,PRJ2166,สมหญิง แสงทอง,EMP8627,Foreman,ความปลอดภัย,1557,824,1615,2023-08-03,2025-02-07,Active,2023-05-15,2025-07-16 10:24:43
RES13370,PRJ2166,วิไล สุขสม,EMP3298,Worker,จัดซื้อ,306,774,588,2023-08-03,2025-02-07,On Leave,2023-05-15,2025-07-16 10:24:43
RES80133,PRJ2166,กิตติ เก่งกาจ,EMP6055,Supervisor,บริหาร,1129,1461,245,2023-08-03,2025-02-07,Completed,2023-05-15,2025-07-16 10:24:43
RES64494,PRJ2166,สมชาย ขันที,EMP7893,Quality Control,วิศวกรรม,1444,214,873,2023-08-03,2025-02-07,On Leave,2023-05-15,2025-07-16 10:24:43
RES64161,PRJ2166,วิภา สุกใส,EMP6071,Site Engineer,ก่อสร้าง,1433,290,1162,2023-08-03,2025-02-07,Completed,2023-05-15,2025-07-16 10:24:43
RES92421,PRJ2166,สมหญิง รักงาน,EMP6540,Project Manager,จัดซื้อ,1374,318,1682,2023-08-03,2025-02-07,Completed,2023-05-15,2025-07-16 10:24:43
RES20947,PRJ2166,อรพิน มั่นใจ,EMP1147,Site Engineer,วิศวกรรม,1046,497,752,2023-08-03,2025-02-07,Active,2023-05-15,2025-07-16 10:24:43
RES35036,PRJ2166,นิรัชต์ ขันที,EMP1722,Project Manager,ความปลอดภัย,434,267,483,2023-08-03,2025-02-07,Completed,2023-05-15,2025-07-16 10:24:43
RES83127,PRJ2166,นงลักษณ์ ประสิทธิ์,EMP7809,Supervisor,ก่อสร้าง,488,391,453,2023-08-03,2025-02-07,Active,2023-05-15,2025-07-16 10:24:43
RES61263,PRJ2166,นิรัชต์ ขยัน,EMP9978,Worker,ก่อสร้าง,1284,921,175,2023-08-03,2025-02-07,Completed,2023-05-15,2025-07-16 10:24:43
